teacher_condition,block_condition,block_index,game_type,condition_index,condition_count_index,total_reward,method
novice,play watch play,0,play,1,1,14.0,Thompson-Lesion
novice,play watch play,2,play,1,1,20.0,Thompson-Lesion
novice,watch play play,1,play,1,1,16,Thompson-Predict
novice,watch play play,2,play,1,1,16,Thompson-Predict
novice,watch play play,1,play,1,1,16,Thompson-Naive
novice,watch play play,2,play,1,1,21,Thompson-Naive
novice,watch play play,1,play,1,1,9,Thompson-Lesion
novice,watch play play,2,play,1,1,13,Thompson-Lesion
no teacher,play play play,0,play,4,0,13.0,Thompson-Predict
no teacher,play play play,1,play,4,0,13.0,Thompson-Predict
no teacher,play play play,2,play,4,0,15.0,Thompson-Predict
no teacher,play play play,0,play,4,0,13.0,Thompson-Naive
no teacher,play play play,1,play,4,0,13.0,Thompson-Naive
no teacher,play play play,2,play,4,0,14.0,Thompson-Naive
no teacher,play play play,0,play,4,0,9.0,Thompson-Lesion
no teacher,play play play,1,play,4,0,13.0,Thompson-Lesion
no teacher,play play play,2,play,4,0,18.0,Thompson-Lesion
expert,watch play play,1,play,0,0,20,Thompson-Predict
expert,watch play play,2,play,0,0,19,Thompson-Predict
expert,watch play play,1,play,0,0,11,Thompson-Naive
expert,watch play play,2,play,0,0,18,Thompson-Naive
expert,watch play play,1,play,0,0,16,Thompson-Lesion
expert,watch play play,2,play,0,0,21,Thompson-Lesion
no teacher,play play play,0,play,3,0,11.0,Thompson-Predict
no teacher,play play play,1,play,3,0,14.0,Thompson-Predict
no teacher,play play play,2,play,3,0,18.0,Thompson-Predict
no teacher,play play play,0,play,3,0,10.0,Thompson-Naive
no teacher,play play play,1,play,3,0,15.0,Thompson-Naive
no teacher,play play play,2,play,3,0,17.0,Thompson-Naive
no teacher,play play play,0,play,3,0,15.0,Thompson-Lesion
no teacher,play play play,1,play,3,0,17.0,Thompson-Lesion
no teacher,play play play,2,play,3,0,17.0,Thompson-Lesion
expert,play watch play,0,play,1,1,14.0,Thompson-Predict
expert,play watch play,2,play,1,1,18.0,Thompson-Predict
expert,play watch play,0,play,1,1,14.0,Thompson-Naive
expert,play watch play,2,play,1,1,15.0,Thompson-Naive
expert,play watch play,0,play,1,1,15.0,Thompson-Lesion
expert,play watch play,2,play,1,1,21.0,Thompson-Lesion
expert,watch play play,1,play,1,1,21,Thompson-Predict
expert,watch play play,2,play,1,1,20,Thompson-Predict
expert,watch play play,1,play,1,1,13,Thompson-Naive
expert,watch play play,2,play,1,1,20,Thompson-Naive
expert,watch play play,1,play,1,1,17,Thompson-Lesion
expert,watch play play,2,play,1,1,23,Thompson-Lesion
novice,play watch play,0,play,1,1,15.0,Thompson-Predict
novice,play watch play,2,play,1,1,21.0,Thompson-Predict
novice,play watch play,0,play,1,1,10.0,Thompson-Naive
novice,play watch play,2,play,1,1,10.0,Thompson-Naive
novice,play watch play,0,play,1,1,12.0,Thompson-Lesion
novice,play watch play,2,play,1,1,20.0,Thompson-Lesion
novice,play watch play,0,play,1,1,13.0,Thompson-Predict
novice,play watch play,2,play,1,1,19.0,Thompson-Predict
novice,play watch play,0,play,1,1,11.0,Thompson-Naive
novice,play watch play,2,play,1,1,18.0,Thompson-Naive
novice,play watch play,0,play,1,1,10.0,Thompson-Lesion
novice,play watch play,2,play,1,1,11.0,Thompson-Lesion
novice,play watch play,0,play,1,1,16.0,Thompson-Predict
novice,play watch play,2,play,1,1,17.0,Thompson-Predict
novice,play watch play,0,play,1,1,12.0,Thompson-Naive
novice,play watch play,2,play,1,1,17.0,Thompson-Naive
novice,play watch play,0,play,1,1,9.0,Thompson-Lesion
novice,play watch play,2,play,1,1,16.0,Thompson-Lesion
expert,play watch play,0,play,1,1,8.0,Thompson-Predict
expert,play watch play,2,play,1,1,21.0,Thompson-Predict
expert,play watch play,0,play,1,1,12.0,Thompson-Naive
expert,play watch play,2,play,1,1,18.0,Thompson-Naive
expert,play watch play,0,play,1,1,15.0,Thompson-Lesion
expert,play watch play,2,play,1,1,20.0,Thompson-Lesion
expert,watch play play,1,play,0,0,14,Thompson-Predict
expert,watch play play,2,play,0,0,13,Thompson-Predict
expert,watch play play,1,play,0,0,11,Thompson-Naive
expert,watch play play,2,play,0,0,8,Thompson-Naive
expert,watch play play,1,play,0,0,16,Thompson-Lesion
expert,watch play play,2,play,0,0,18,Thompson-Lesion
expert,play watch play,0,play,1,1,13.0,Thompson-Predict
expert,play watch play,2,play,1,1,13.0,Thompson-Predict
expert,play watch play,0,play,1,1,10.0,Thompson-Naive
expert,play watch play,2,play,1,1,9.0,Thompson-Naive
expert,play watch play,0,play,1,1,12.0,Thompson-Lesion
expert,play watch play,2,play,1,1,23.0,Thompson-Lesion
no teacher,play play play,0,play,1,1,13.0,Thompson-Predict
no teacher,play play play,1,play,1,1,15.0,Thompson-Predict
no teacher,play play play,2,play,1,1,17.0,Thompson-Predict
no teacher,play play play,0,play,1,1,11.0,Thompson-Naive
no teacher,play play play,1,play,1,1,13.0,Thompson-Naive
no teacher,play play play,2,play,1,1,18.0,Thompson-Naive
no teacher,play play play,0,play,1,1,12.0,Thompson-Lesion
no teacher,play play play,1,play,1,1,23.0,Thompson-Lesion
no teacher,play play play,2,play,1,1,18.0,Thompson-Lesion
expert,watch play play,1,play,0,0,15,Thompson-Predict
expert,watch play play,2,play,0,0,20,Thompson-Predict
expert,watch play play,1,play,0,0,9,Thompson-Naive
expert,watch play play,2,play,0,0,12,Thompson-Naive
expert,watch play play,1,play,0,0,12,Thompson-Lesion
expert,watch play play,2,play,0,0,17,Thompson-Lesion
no teacher,play play play,0,play,4,0,14.0,Thompson-Predict
no teacher,play play play,1,play,4,0,13.0,Thompson-Predict
no teacher,play play play,2,play,4,0,12.0,Thompson-Predict
no teacher,play play play,0,play,4,0,8.0,Thompson-Naive
no teacher,play play play,1,play,4,0,20.0,Thompson-Naive
no teacher,play play play,2,play,4,0,19.0,Thompson-Naive
no teacher,play play play,0,play,4,0,12.0,Thompson-Lesion
no teacher,play play play,1,play,4,0,14.0,Thompson-Lesion
no teacher,play play play,2,play,4,0,15.0,Thompson-Lesion
novice,watch play play,1,play,0,0,9,Thompson-Predict
novice,watch play play,2,play,0,0,21,Thompson-Predict
novice,watch play play,1,play,0,0,10,Thompson-Naive
novice,watch play play,2,play,0,0,16,Thompson-Naive
novice,watch play play,1,play,0,0,10,Thompson-Lesion
novice,watch play play,2,play,0,0,11,Thompson-Lesion
expert,watch play play,1,play,0,0,16,Thompson-Predict
expert,watch play play,2,play,0,0,18,Thompson-Predict
expert,watch play play,1,play,0,0,17,Thompson-Naive
expert,watch play play,2,play,0,0,19,Thompson-Naive
expert,watch play play,1,play,0,0,16,Thompson-Lesion
expert,watch play play,2,play,0,0,22,Thompson-Lesion
novice,play watch play,0,play,1,1,19.0,Thompson-Predict
novice,play watch play,2,play,1,1,19.0,Thompson-Predict
novice,play watch play,0,play,1,1,8.0,Thompson-Naive
novice,play watch play,2,play,1,1,17.0,Thompson-Naive
novice,play watch play,0,play,1,1,10.0,Thompson-Lesion
novice,play watch play,2,play,1,1,12.0,Thompson-Lesion
novice,play watch play,0,play,0,0,8.0,Thompson-Predict
novice,play watch play,2,play,0,0,13.0,Thompson-Predict
novice,play watch play,0,play,0,0,10.0,Thompson-Naive
novice,play watch play,2,play,0,0,17.0,Thompson-Naive
novice,play watch play,0,play,0,0,11.0,Thompson-Lesion
novice,play watch play,2,play,0,0,11.0,Thompson-Lesion
novice,watch play play,1,play,1,1,14,Thompson-Predict
novice,watch play play,2,play,1,1,16,Thompson-Predict
novice,watch play play,1,play,1,1,16,Thompson-Naive
novice,watch play play,2,play,1,1,17,Thompson-Naive
novice,watch play play,1,play,1,1,9,Thompson-Lesion
novice,watch play play,2,play,1,1,13,Thompson-Lesion
expert,play watch play,0,play,0,0,19.0,Thompson-Predict
expert,play watch play,2,play,0,0,19.0,Thompson-Predict
expert,play watch play,0,play,0,0,17.0,Thompson-Naive
expert,play watch play,2,play,0,0,17.0,Thompson-Naive
expert,play watch play,0,play,0,0,9.0,Thompson-Lesion
expert,play watch play,2,play,0,0,19.0,Thompson-Lesion
novice,play watch play,0,play,0,0,9.0,Thompson-Predict
novice,play watch play,2,play,0,0,16.0,Thompson-Predict
novice,play watch play,0,play,0,0,14.0,Thompson-Naive
novice,play watch play,2,play,0,0,20.0,Thompson-Naive
novice,play watch play,0,play,0,0,11.0,Thompson-Lesion
novice,play watch play,2,play,0,0,11.0,Thompson-Lesion
novice,play watch play,0,play,0,0,13.0,Thompson-Predict
novice,play watch play,2,play,0,0,14.0,Thompson-Predict
novice,play watch play,0,play,0,0,8.0,Thompson-Naive
novice,play watch play,2,play,0,0,19.0,Thompson-Naive
novice,play watch play,0,play,0,0,12.0,Thompson-Lesion
novice,play watch play,2,play,0,0,14.0,Thompson-Lesion
expert,watch play play,1,play,1,1,15,Thompson-Predict
expert,watch play play,2,play,1,1,21,Thompson-Predict
expert,watch play play,1,play,1,1,14,Thompson-Naive
expert,watch play play,2,play,1,1,14,Thompson-Naive
expert,watch play play,1,play,1,1,14,Thompson-Lesion
expert,watch play play,2,play,1,1,14,Thompson-Lesion
expert,play watch play,0,play,0,0,14.0,Thompson-Predict
expert,play watch play,2,play,0,0,22.0,Thompson-Predict
expert,play watch play,0,play,0,0,9.0,Thompson-Naive
expert,play watch play,2,play,0,0,16.0,Thompson-Naive
expert,play watch play,0,play,0,0,10.0,Thompson-Lesion
expert,play watch play,2,play,0,0,16.0,Thompson-Lesion
novice,watch play play,1,play,1,1,15,Thompson-Predict
novice,watch play play,2,play,1,1,13,Thompson-Predict
novice,watch play play,1,play,1,1,17,Thompson-Naive
novice,watch play play,2,play,1,1,18,Thompson-Naive
novice,watch play play,1,play,1,1,8,Thompson-Lesion
novice,watch play play,2,play,1,1,16,Thompson-Lesion
expert,watch play play,1,play,0,0,19,Thompson-Predict
expert,watch play play,2,play,0,0,17,Thompson-Predict
expert,watch play play,1,play,0,0,13,Thompson-Naive
expert,watch play play,2,play,0,0,13,Thompson-Naive
expert,watch play play,1,play,0,0,15,Thompson-Lesion
expert,watch play play,2,play,0,0,14,Thompson-Lesion
no teacher,play play play,0,play,4,1,11.0,Thompson-Predict
no teacher,play play play,1,play,4,1,13.0,Thompson-Predict
no teacher,play play play,2,play,4,1,20.0,Thompson-Predict
no teacher,play play play,0,play,4,1,10.0,Thompson-Naive
no teacher,play play play,1,play,4,1,17.0,Thompson-Naive
no teacher,play play play,2,play,4,1,16.0,Thompson-Naive
no teacher,play play play,0,play,4,1,9.0,Thompson-Lesion
no teacher,play play play,1,play,4,1,14.0,Thompson-Lesion
no teacher,play play play,2,play,4,1,15.0,Thompson-Lesion
no teacher,play play play,0,play,1,0,8.0,Thompson-Predict
no teacher,play play play,1,play,1,0,11.0,Thompson-Predict
no teacher,play play play,2,play,1,0,14.0,Thompson-Predict
no teacher,play play play,0,play,1,0,11.0,Thompson-Naive
no teacher,play play play,1,play,1,0,19.0,Thompson-Naive
no teacher,play play play,2,play,1,0,19.0,Thompson-Naive
no teacher,play play play,0,play,1,0,12.0,Thompson-Lesion
no teacher,play play play,1,play,1,0,12.0,Thompson-Lesion
no teacher,play play play,2,play,1,0,15.0,Thompson-Lesion
novice,watch play play,1,play,1,1,10,Thompson-Predict
novice,watch play play,2,play,1,1,19,Thompson-Predict
novice,watch play play,1,play,1,1,13,Thompson-Naive
novice,watch play play,2,play,1,1,17,Thompson-Naive
novice,watch play play,1,play,1,1,17,Thompson-Lesion
novice,watch play play,2,play,1,1,19,Thompson-Lesion
novice,watch play play,1,play,1,1,12,Thompson-Predict
novice,watch play play,2,play,1,1,12,Thompson-Predict
novice,watch play play,1,play,1,1,18,Thompson-Naive
novice,watch play play,2,play,1,1,13,Thompson-Naive
novice,watch play play,1,play,1,1,9,Thompson-Lesion
novice,watch play play,2,play,1,1,10,Thompson-Lesion
expert,play watch play,0,play,0,0,14.0,Thompson-Predict
expert,play watch play,2,play,0,0,18.0,Thompson-Predict
expert,play watch play,0,play,0,0,12.0,Thompson-Naive
expert,play watch play,2,play,0,0,14.0,Thompson-Naive
expert,play watch play,0,play,0,0,15.0,Thompson-Lesion
expert,play watch play,2,play,0,0,18.0,Thompson-Lesion
novice,watch play play,1,play,0,0,13,Thompson-Predict
novice,watch play play,2,play,0,0,15,Thompson-Predict
novice,watch play play,1,play,0,0,6,Thompson-Naive
novice,watch play play,2,play,0,0,14,Thompson-Naive
novice,watch play play,1,play,0,0,11,Thompson-Lesion
novice,watch play play,2,play,0,0,11,Thompson-Lesion
novice,play watch play,0,play,0,0,13.0,Thompson-Predict
novice,play watch play,2,play,0,0,12.0,Thompson-Predict
novice,play watch play,0,play,0,0,14.0,Thompson-Naive
novice,play watch play,2,play,0,0,13.0,Thompson-Naive
novice,play watch play,0,play,0,0,17.0,Thompson-Lesion
novice,play watch play,2,play,0,0,20.0,Thompson-Lesion
expert,watch play play,1,play,1,1,16,Thompson-Predict
expert,watch play play,2,play,1,1,19,Thompson-Predict
expert,watch play play,1,play,1,1,18,Thompson-Naive
expert,watch play play,2,play,1,1,18,Thompson-Naive
expert,watch play play,1,play,1,1,18,Thompson-Lesion
expert,watch play play,2,play,1,1,16,Thompson-Lesion
novice,play watch play,0,play,0,0,10.0,Thompson-Predict
novice,play watch play,2,play,0,0,15.0,Thompson-Predict
novice,play watch play,0,play,0,0,11.0,Thompson-Naive
novice,play watch play,2,play,0,0,14.0,Thompson-Naive
novice,play watch play,0,play,0,0,9.0,Thompson-Lesion
novice,play watch play,2,play,0,0,15.0,Thompson-Lesion
expert,watch play play,1,play,0,0,13,Thompson-Predict
expert,watch play play,2,play,0,0,11,Thompson-Predict
expert,watch play play,1,play,0,0,14,Thompson-Naive
expert,watch play play,2,play,0,0,15,Thompson-Naive
expert,watch play play,1,play,0,0,15,Thompson-Lesion
expert,watch play play,2,play,0,0,21,Thompson-Lesion
novice,watch play play,1,play,0,0,10,Thompson-Predict
novice,watch play play,2,play,0,0,12,Thompson-Predict
novice,watch play play,1,play,0,0,8,Thompson-Naive
novice,watch play play,2,play,0,0,14,Thompson-Naive
novice,watch play play,1,play,0,0,15,Thompson-Lesion
novice,watch play play,2,play,0,0,14,Thompson-Lesion
expert,play watch play,0,play,0,0,9.0,Thompson-Predict
expert,play watch play,2,play,0,0,20.0,Thompson-Predict
expert,play watch play,0,play,0,0,14.0,Thompson-Naive
expert,play watch play,2,play,0,0,15.0,Thompson-Naive
expert,play watch play,0,play,0,0,14.0,Thompson-Lesion
expert,play watch play,2,play,0,0,16.0,Thompson-Lesion
no teacher,play play play,0,play,4,0,10.0,Thompson-Predict
no teacher,play play play,1,play,4,0,12.0,Thompson-Predict
no teacher,play play play,2,play,4,0,19.0,Thompson-Predict
no teacher,play play play,0,play,4,0,20.0,Thompson-Naive
no teacher,play play play,1,play,4,0,18.0,Thompson-Naive
no teacher,play play play,2,play,4,0,17.0,Thompson-Naive
no teacher,play play play,0,play,4,0,14.0,Thompson-Lesion
no teacher,play play play,1,play,4,0,19.0,Thompson-Lesion
no teacher,play play play,2,play,4,0,13.0,Thompson-Lesion
novice,play watch play,0,play,0,0,6.0,Thompson-Predict
novice,play watch play,2,play,0,0,14.0,Thompson-Predict
novice,play watch play,0,play,0,0,13.0,Thompson-Naive
novice,play watch play,2,play,0,0,15.0,Thompson-Naive
novice,play watch play,0,play,0,0,11.0,Thompson-Lesion
novice,play watch play,2,play,0,0,16.0,Thompson-Lesion
expert,play watch play,0,play,1,1,11.0,Thompson-Predict
expert,play watch play,2,play,1,1,16.0,Thompson-Predict
expert,play watch play,0,play,1,1,11.0,Thompson-Naive
expert,play watch play,2,play,1,1,18.0,Thompson-Naive
expert,play watch play,0,play,1,1,9.0,Thompson-Lesion
expert,play watch play,2,play,1,1,15.0,Thompson-Lesion
expert,watch play play,1,play,1,1,15,Thompson-Predict
expert,watch play play,2,play,1,1,21,Thompson-Predict
expert,watch play play,1,play,1,1,13,Thompson-Naive
expert,watch play play,2,play,1,1,14,Thompson-Naive
expert,watch play play,1,play,1,1,16,Thompson-Lesion
expert,watch play play,2,play,1,1,16,Thompson-Lesion
novice,play watch play,0,play,1,1,10.0,Thompson-Predict
novice,play watch play,2,play,1,1,15.0,Thompson-Predict
novice,play watch play,0,play,1,1,9.0,Thompson-Naive
novice,play watch play,2,play,1,1,15.0,Thompson-Naive
novice,play watch play,0,play,1,1,9.0,Thompson-Lesion
novice,play watch play,2,play,1,1,13.0,Thompson-Lesion
no teacher,play play play,0,play,1,1,8.0,Thompson-Predict
no teacher,play play play,1,play,1,1,13.0,Thompson-Predict
no teacher,play play play,2,play,1,1,13.0,Thompson-Predict
no teacher,play play play,0,play,1,1,13.0,Thompson-Naive
no teacher,play play play,1,play,1,1,12.0,Thompson-Naive
no teacher,play play play,2,play,1,1,11.0,Thompson-Naive
no teacher,play play play,0,play,1,1,12.0,Thompson-Lesion
no teacher,play play play,1,play,1,1,20.0,Thompson-Lesion
no teacher,play play play,2,play,1,1,16.0,Thompson-Lesion
novice,play watch play,0,play,1,1,8.0,Thompson-Predict
novice,play watch play,2,play,1,1,13.0,Thompson-Predict
novice,play watch play,0,play,1,1,11.0,Thompson-Naive
novice,play watch play,2,play,1,1,12.0,Thompson-Naive
novice,play watch play,0,play,1,1,13.0,Thompson-Lesion
novice,play watch play,2,play,1,1,8.0,Thompson-Lesion
no teacher,play play play,0,play,2,0,14.0,Thompson-Predict
no teacher,play play play,1,play,2,0,7.0,Thompson-Predict
no teacher,play play play,2,play,2,0,12.0,Thompson-Predict
no teacher,play play play,0,play,2,0,11.0,Thompson-Naive
no teacher,play play play,1,play,2,0,14.0,Thompson-Naive
no teacher,play play play,2,play,2,0,12.0,Thompson-Naive
no teacher,play play play,0,play,2,0,19.0,Thompson-Lesion
no teacher,play play play,1,play,2,0,14.0,Thompson-Lesion
no teacher,play play play,2,play,2,0,19.0,Thompson-Lesion
no teacher,play play play,0,play,0,1,14.0,Thompson-Predict
no teacher,play play play,1,play,0,1,14.0,Thompson-Predict
no teacher,play play play,2,play,0,1,19.0,Thompson-Predict
no teacher,play play play,0,play,0,1,12.0,Thompson-Naive
no teacher,play play play,1,play,0,1,20.0,Thompson-Naive
no teacher,play play play,2,play,0,1,19.0,Thompson-Naive
no teacher,play play play,0,play,0,1,11.0,Thompson-Lesion
no teacher,play play play,1,play,0,1,19.0,Thompson-Lesion
no teacher,play play play,2,play,0,1,14.0,Thompson-Lesion
novice,watch play play,1,play,0,0,13,Thompson-Predict
novice,watch play play,2,play,0,0,15,Thompson-Predict
novice,watch play play,1,play,0,0,15,Thompson-Naive
novice,watch play play,2,play,0,0,14,Thompson-Naive
novice,watch play play,1,play,0,0,12,Thompson-Lesion
novice,watch play play,2,play,0,0,21,Thompson-Lesion
novice,play watch play,0,play,0,0,15.0,Thompson-Predict
novice,play watch play,2,play,0,0,15.0,Thompson-Predict
novice,play watch play,0,play,0,0,10.0,Thompson-Naive
novice,play watch play,2,play,0,0,19.0,Thompson-Naive
novice,play watch play,0,play,0,0,15.0,Thompson-Lesion
novice,play watch play,2,play,0,0,13.0,Thompson-Lesion
novice,watch play play,1,play,1,1,12,Thompson-Predict
novice,watch play play,2,play,1,1,11,Thompson-Predict
novice,watch play play,1,play,1,1,15,Thompson-Naive
